tree_id,point_count,crown_x,crown_y,height_max_m,height_mean_m,height_std_m,height_p25_m,height_p50_m,height_p75_m,height_p90_m,height_p95_m,cv_height,crown_radius_m,crown_r95_m,crown_area_m2,canopy_pts,density_pt_m2,tile,tile_tree_id
167,1624,188167.4937,479984.372,23.274,16.575,5.784,15.209,18.517,21.008,22.472,22.79,0.3489,2.443,5.05,80.124,773,20.2685,1,167
168,3086,188206.0913,479983.4664,17.008,11.258,3.946,8.823,12.921,14.154,14.883,15.765,0.3505,5.274,9.696,295.358,1168,10.4483,1,168
169,2882,188565.0846,479985.1424,20.653,14.384,4.575,11.771,15.661,17.847,19.224,19.571,0.3181,5.489,9.953,311.219,1149,9.2604,1,169
170,1780,188301.5578,479983.9728,16.951,11.149,3.768,8.508,12.048,14.332,15.261,15.808,0.338,3.729,6.587,136.3,631,13.0594,1,170
171,3598,188325.4427,479981.77,15.882,9.827,3.411,7.27,10.279,12.588,13.951,14.478,0.3471,5.459,8.895,248.586,857,14.4739,1,171
172,3392,188045.6067,479982.8693,25.584,18.179,5.268,16.218,18.944,22.097,23.864,24.459,0.2898,3.596,6.433,129.993,1536,26.0937,1,172
173,1478,188972.404,479983.889,18.785,13.794,3.207,12.374,14.52,16.16,17.208,17.808,0.2325,4.232,7.618,182.33,589,8.1062,1,173
174,8603,188227.7354,479984.278,22.048,12.589,5.244,8.578,13.291,16.875,19.066,19.934,0.4165,5.412,10.055,317.607,1549,27.087,1,174
175,930,188269.1146,479982.9953,18.799,15.361,3.558,14.905,16.494,17.461,18.375,18.535,0.2317,2.873,5.623,99.329,668,9.3629,1,175
176,1619,188670.8792,479981.9265,18.812,13.845,3.83,11.492,15.263,16.812,17.684,17.962,0.2767,3.64,6.139,118.397,851,13.6744,1,176
177,1011,188685.1889,479982.5417,18.173,13.052,3.767,10.77,14.392,16.151,16.678,16.947,0.2886,2.513,4.873,74.592,491,13.5537,1,177
178,4381,188722.5989,479977.629,18.108,11.222,3.851,8.724,11.91,14.205,15.961,16.706,0.3431,7.652,12.38,481.504,949,9.0986,1,178
179,4053,188019.4676,479984.0617,19.754,13.437,4.677,11.006,14.175,17.495,18.768,19.092,0.3481,5.506,10.36,337.18,1476,12.0203,1,179
180,3064,188184.5424,479982.7062,24.535,16.307,5.786,11.538,17.578,20.983,23.601,24.128,0.3548,3.699,7.109,158.779,961,19.2973,1,180
181,1677,187990.0164,479982.035,22.995,17.319,4.244,14.912,17.925,20.958,21.97,22.341,0.2451,3.095,5.721,102.818,772,16.3103,1,181
182,7841,188107.8218,479983.7725,20.316,11.76,3.664,9.581,11.431,13.624,17.604,19.29,0.3116,6.3,11.34,404.003,990,19.4083,1,182
183,2803,188412.8108,479979.0655,15.619,11.116,3.167,8.98,12.223,13.625,14.259,14.617,0.2849,4.829,7.923,197.212,1282,14.2131,1,183
184,2025,188658.595,479982.8289,20.735,15.049,4.556,12.956,16.071,18.798,19.755,19.981,0.3027,3.921,6.515,133.326,933,15.1884,1,184
185,1747,188293.4765,479980.9833,18.584,13.596,4.107,12.356,14.989,16.726,17.406,17.647,0.302,3.962,6.991,153.559,907,11.3767,1,185
186,4680,188364.2427,479985.8935,25.025,13.643,5.322,9.917,12.961,18.545,20.596,21.989,0.3901,5.648,10.203,327.063,766,14.3092,1,186
187,1521,188867.1644,479979.2976,21.072,11.342,5.425,7.078,10.438,16.755,18.076,19.792,0.4783,3.879,6.651,138.954,369,10.946,1,187
188,1216,189001.312,479980.8135,22.722,16.637,4.203,15.135,17.578,19.389,20.995,21.446,0.2527,3.16,5.005,78.711,529,15.4489,1,188
189,5390,188130.584,479982.3435,17.549,10.555,2.47,9.136,10.88,12.263,13.415,14.093,0.234,5.319,8.792,242.861,292,22.1938,1,189
190,4401,188149.8519,479982.4832,21.849,12.285,5.492,8.074,11.102,17.623,19.633,20.489,0.447,5.713,9.673,293.927,1130,14.9731,1,190
191,2970,188896.4472,479978.8615,23.545,16.277,3.219,14.968,16.221,18.038,19.795,21.043,0.1978,5.565,9.237,268.064,535,11.0794,1,191
192,2764,188508.4395,479978.4098,18.003,11.507,4.049,8.984,12.288,14.692,16.314,16.926,0.3519,5.315,9.153,263.178,769,10.5024,1,192
193,1974,188694.7465,479980.1832,19.166,13.845,3.605,12.406,14.69,16.229,17.291,17.853,0.2604,3.799,6.637,138.406,754,14.2624,1,193
194,2212,188162.6688,479978.0956,22.248,13.49,5.868,8.366,11.396,19.026,21.508,21.869,0.435,2.72,5.635,99.745,726,22.1766,1,194
195,1849,188544.5286,479980.4352,15.82,10.734,3.498,8.721,11.181,13.658,14.84,15.191,0.3259,4.499,7.849,193.554,729,9.5529,1,195
196,2638,188119.2665,479977.742,14.262,10.03,2.037,8.624,10.244,11.465,12.578,13.048,0.2031,3.604,6.541,134.394,690,19.6289,1,196
197,3060,188312.2556,479976.9042,16.782,10.796,3.904,7.189,11.605,14.336,15.466,15.942,0.3617,5.457,10.306,333.699,1020,9.1699,1,197
198,1501,188400.7262,479978.0558,16.274,9.866,3.244,8.25,10.332,12.21,13.78,14.371,0.3288,3.47,5.633,99.67,239,15.0597,1,198
199,6090,188844.9918,479984.4067,21.008,9.684,5.043,5.884,8.734,12.244,18.356,19.789,0.5207,7.746,13.634,583.963,854,10.4287,1,199
200,4049,188351.9174,479985.5898,20.484,13.683,4.193,10.209,14.841,16.915,18.05,18.761,0.3065,7.094,12.39,482.291,1411,8.3954,1,200
201,1586,187998.7868,479977.7338,22.459,16.764,5.308,16.826,18.748,20.037,20.901,21.265,0.3166,3.188,6.031,114.272,999,13.8791,1,201
202,3010,188008.0987,479978.3771,21.614,14.248,4.317,10.689,15.078,17.517,19.557,20.141,0.303,4.225,7.401,172.071,829,17.4928,1,202
203,3854,188951.5446,479972.3524,20.325,9.688,5.246,5.437,7.978,14.613,17.526,18.175,0.5415,6.552,11.694,429.605,779,8.971,1,203
204,4087,188371.9911,479977.4561,24.743,13.955,5.421,9.514,13.74,18.374,21.064,22.732,0.3885,5.0,8.544,229.309,732,17.8231,1,204
205,2284,188473.1232,479977.6254,13.691,8.871,2.86,6.601,9.535,11.105,12.365,12.819,0.3225,4.976,8.734,239.663,621,9.53,1,205
206,1134,188571.3395,479976.8994,19.055,13.18,4.139,10.296,13.758,16.827,18.107,18.413,0.314,2.897,5.393,91.372,437,12.4108,1,206
207,2059,188212.8004,479976.5593,18.984,12.445,4.718,8.986,13.517,16.54,17.716,18.2,0.3792,3.199,6.083,116.259,771,17.7105,1,207
208,2407,188426.8799,479977.819,16.888,11.266,3.029,10.046,12.175,13.43,14.139,14.637,0.2689,5.631,10.93,375.316,560,6.4133,1,208
209,2462,188459.7902,479973.9652,16.365,9.681,3.4,6.892,10.015,12.356,14.082,14.925,0.3512,4.392,7.692,185.874,400,13.2455,1,209
210,1587,188557.2115,479975.0948,17.529,12.165,4.122,9.633,13.745,15.483,16.116,16.428,0.3388,4.264,6.608,137.162,745,11.5702,1,210
211,1194,188582.2777,479974.6118,20.361,13.326,5.549,9.87,15.573,17.907,18.818,19.251,0.4164,3.495,6.195,120.569,524,9.903,1,211
212,2534,188027.3573,479977.8957,22.18,14.013,5.261,10.977,14.35,18.507,20.775,21.421,0.3755,5.776,10.913,374.158,668,6.7725,1,212
213,1917,188034.8755,479976.6336,26.174,19.421,6.119,16.174,22.131,23.635,24.957,25.227,0.3151,2.552,5.07,80.768,1140,23.7346,1,213
214,3991,188146.818,479973.9593,24.122,13.334,5.943,8.665,11.008,19.072,22.168,23.417,0.4457,3.819,7.239,164.624,952,24.2431,1,214
215,3553,188386.2595,479977.23,15.171,10.158,3.364,7.657,10.957,12.979,14.063,14.398,0.3311,4.82,8.079,205.051,1288,17.3274,1,215
216,2766,188622.6798,479974.3537,20.441,14.096,4.358,11.564,15.297,17.326,18.668,19.226,0.3092,4.523,7.807,191.458,1117,14.447,1,216
217,1808,188607.4457,479977.3772,22.521,16.986,4.899,16.035,18.912,19.924,21.109,21.633,0.2884,4.495,7.853,193.752,1073,9.3315,1,217
218,1279,188668.7867,479973.6665,17.841,12.624,4.363,8.946,14.325,16.554,17.039,17.323,0.3456,2.829,4.671,68.534,642,18.6623,1,218
219,1025,188679.006,479974.8882,19.906,15.694,3.695,14.846,16.781,18.104,18.932,19.249,0.2354,3.114,5.548,96.695,671,10.6004,1,219
220,1972,188768.0329,479975.2566,19.049,13.009,3.47,11.44,13.752,15.242,16.969,17.578,0.2668,4.148,6.485,132.116,494,14.9263,1,220
221,5341,188062.0623,479973.1654,27.952,16.808,5.851,12.738,17.855,20.812,23.687,25.364,0.3481,4.942,8.854,246.279,841,21.6868,1,221
222,5419,188341.1926,479977.2719,23.068,12.155,4.684,8.862,11.607,15.678,18.672,20.012,0.3854,8.054,14.017,617.259,590,8.7791,1,222
223,910,188995.5552,479973.3253,21.285,16.724,3.358,15.916,17.176,17.942,20.07,20.503,0.2008,2.938,5.503,95.129,490,9.5659,1,223
224,2415,187987.7131,479972.4638,26.114,16.633,3.565,14.358,17.003,19.414,20.538,21.08,0.2143,3.94,7.495,176.479,165,13.6843,1,224
225,5331,188098.4548,479973.3655,23.35,13.427,5.195,9.213,12.946,17.876,20.802,22.148,0.3869,4.555,8.294,216.097,1088,24.6695,1,225
226,2202,188276.3047,479978.2308,22.674,11.709,4.775,7.989,12.076,15.131,18.443,19.733,0.4078,6.451,10.686,358.742,260,6.1381,1,226
227,2310,188284.0463,479975.5787,19.359,11.118,4.865,6.512,12.12,15.864,16.874,17.542,0.4376,4.387,7.121,159.288,684,14.502,1,227
228,1762,188528.7085,479974.781,17.604,10.845,3.928,7.437,11.743,14.0,15.639,16.235,0.3622,3.988,6.993,153.649,420,11.4677,1,228
229,2115,188645.6556,479973.331,19.186,14.119,4.392,12.32,15.654,17.339,18.159,18.513,0.3111,3.54,6.071,115.776,1123,18.268,1,229
230,7097,188796.8257,479969.7013,18.06,7.676,3.752,4.51,6.937,10.474,13.284,14.72,0.4888,9.763,16.042,808.428,417,8.7788,1,230
231,1396,188656.5046,479970.7788,19.034,12.927,4.766,9.858,14.992,16.79,17.638,18.109,0.3687,3.292,5.598,98.462,672,14.178,1,231
232,3198,188037.3525,479966.7573,23.854,14.521,5.71,10.534,14.654,19.513,22.136,22.801,0.3932,4.913,11.28,399.728,935,8.0004,1,232
233,2304,188178.0825,479971.2139,20.689,14.282,4.898,10.102,15.173,18.505,19.537,19.961,0.343,3.577,7.013,154.507,959,14.9119,1,233
234,4590,188245.2418,479977.453,24.826,12.573,6.665,7.249,11.432,18.798,22.927,23.708,0.5301,5.895,10.928,375.164,1065,12.2346,1,234
235,1150,188827.2793,479972.449,17.818,9.939,3.679,6.898,9.999,13.118,14.545,15.369,0.3702,3.797,6.447,130.593,142,8.806,1,235
236,3354,188046.6909,479970.13,22.092,14.557,5.191,10.655,16.04,18.248,20.692,21.492,0.3566,4.178,8.528,228.458,1165,14.681,1,236
237,3071,188169.2729,479970.4652,14.291,9.892,2.927,8.562,10.596,12.029,13.168,13.547,0.2959,4.291,7.998,200.94,991,15.2832,1,237
238,1089,188357.9859,479970.3701,23.773,18.114,2.929,16.543,18.439,20.247,21.622,22.678,0.1617,2.537,4.272,57.343,480,18.9911,1,238
239,2947,188860.392,479968.8463,23.324,15.106,6.122,13.678,16.928,19.54,20.876,21.928,0.4053,7.281,13.452,568.476,1088,5.184,1,239
240,3411,188970.2828,479970.9996,23.232,15.963,5.098,14.819,17.433,19.411,20.77,21.482,0.3194,5.023,8.712,238.444,1210,14.3053,1,240
241,4334,189010.8153,479976.2048,22.431,14.617,4.382,12.967,15.3,17.514,19.322,20.246,0.2998,9.642,20.088,1267.742,902,3.4187,1,241
242,1398,188220.082,479971.2626,22.108,15.637,5.493,9.954,18.524,20.216,21.599,21.798,0.3513,2.708,4.647,67.831,773,20.6101,1,242
243,1499,188227.9371,479969.9448,23.573,19.584,3.689,17.528,20.779,22.352,23.121,23.388,0.1884,2.285,3.656,41.984,969,35.7043,1,243
244,4535,188590.1184,479970.471,20.63,12.158,4.944,8.236,12.692,16.509,18.221,19.17,0.4066,6.59,10.968,377.954,1139,11.9988,1,244
245,1531,188693.2422,479969.7058,17.776,13.412,3.553,11.744,14.726,15.876,16.629,17.071,0.2649,3.284,5.82,106.407,888,14.3882,1,245
246,2913,188610.7924,479968.1588,21.896,15.273,4.956,12.922,17.352,18.781,20.072,20.6,0.3245,5.397,9.357,275.029,1382,10.5916,1,246
247,1968,188005.8668,479968.8496,20.707,15.041,5.16,13.087,17.168,18.854,19.531,19.861,0.343,2.692,5.153,83.428,1109,23.5893,1,247
248,4579,188135.6386,479971.2401,20.383,12.54,4.197,9.546,12.702,15.96,18.21,19.102,0.3347,4.877,8.853,246.229,1050,18.5965,1,248
249,4488,188372.706,479965.3803,23.544,12.829,5.018,9.255,12.619,16.339,20.518,21.274,0.3911,6.085,10.725,361.389,580,12.4188,1,249
250,2505,188422.8575,479967.8179,17.239,12.431,3.058,11.148,13.085,14.699,15.624,15.948,0.246,4.321,7.193,162.563,990,15.4094,1,250
251,3671,188448.2111,479967.6694,16.241,9.975,3.529,7.062,10.747,12.756,14.221,14.77,0.3537,5.966,10.179,325.532,853,11.2769,1,251
252,827,188838.5508,479969.0663,22.846,13.991,6.484,8.369,16.534,19.134,19.986,21.457,0.4635,2.926,6.153,118.944,282,6.9528,1,252
253,574,188889.0515,479967.5388,20.833,15.105,5.496,9.37,17.279,19.478,20.385,20.496,0.3639,2.322,3.768,44.599,353,12.8702,1,253
254,3154,188189.0865,479966.3943,19.321,10.832,4.19,7.722,11.374,13.894,16.155,17.441,0.3868,4.579,8.565,230.472,435,13.685,1,254
255,2340,188395.7895,479965.6219,15.123,10.415,3.023,9.053,10.942,12.775,13.772,14.129,0.2903,4.577,7.683,185.453,804,12.6178,1,255
256,910,188674.993,479967.1581,18.641,13.796,4.141,12.292,15.51,16.646,17.421,17.709,0.3002,2.897,4.862,74.273,517,12.2521,1,256
257,5399,188115.3897,479967.6535,15.853,11.163,2.176,9.72,11.494,12.733,13.708,14.144,0.1949,5.52,9.621,290.826,1408,18.5644,1,257
258,1194,188261.38,479967.4057,23.743,16.156,5.629,13.531,18.236,20.469,21.267,21.697,0.3484,2.629,5.597,98.408,506,12.1332,1,258
259,2374,188548.1522,479966.7163,15.745,10.402,3.521,8.043,10.994,13.586,14.484,14.777,0.3385,4.885,8.696,237.551,842,9.9937,1,259
260,3640,188077.0519,479968.6073,23.34,14.053,5.955,8.791,14.048,19.39,21.583,22.573,0.4237,3.416,6.978,152.953,1085,23.7982,1,260
261,998,188407.0061,479967.451,16.081,11.49,3.949,8.265,13.12,14.736,15.414,15.675,0.3437,2.824,6.058,115.307,524,8.6552,1,261
262,1217,188664.4656,479965.4226,17.794,11.789,4.797,7.926,13.304,16.115,16.912,17.233,0.4069,3.587,6.057,115.269,570,10.5579,1,262
263,2449,188923.0142,479964.0011,22.959,13.07,6.256,7.219,13.856,19.439,20.398,21.359,0.4786,7.9,13.302,555.854,774,4.4058,1,263
264,2648,188236.7009,479968.206,24.349,19.822,3.911,18.151,21.15,22.669,23.25,23.496,0.1973,3.287,5.455,93.482,1711,28.3263,1,264
265,2323,188127.9214,479966.7352,20.459,13.143,3.782,10.912,12.526,14.628,19.438,19.946,0.2878,3.253,6.077,116.036,536,20.0197,1,265
266,2267,188438.149,479964.5568,16.014,11.047,3.299,9.529,11.739,13.526,14.586,15.129,0.2986,4.583,8.811,243.888,850,9.2952,1,266
267,1209,188597.6831,479965.2135,21.272,14.661,5.264,12.974,16.127,18.493,19.706,20.152,0.3591,3.336,6.155,119.018,488,10.1581,1,267
268,1982,188685.1345,479962.6129,19.046,12.866,3.894,9.51,13.535,16.039,17.812,18.301,0.3027,4.341,7.824,192.297,658,10.307,1,268
269,1870,188896.9552,479964.0805,20.394,15.243,3.009,14.523,16.163,17.364,18.059,18.492,0.1974,4.762,8.305,216.673,857,8.6305,1,269
270,5067,188485.2573,479966.9029,14.604,8.981,2.923,7.217,9.376,11.068,12.522,13.351,0.3255,7.684,12.967,528.269,927,9.5917,1,270
271,4255,188503.169,479958.6248,17.177,10.062,3.365,7.774,10.567,12.524,14.097,15.21,0.3344,7.1,11.962,449.525,507,9.4655,1,271
272,1561,188536.4645,479965.0629,15.802,9.428,3.858,6.614,9.619,12.804,14.178,14.823,0.4092,3.382,6.893,149.283,434,10.4566,1,272
273,1974,188563.0646,479964.4419,17.004,11.14,4.215,7.453,12.14,14.723,15.869,16.218,0.3783,4.986,8.352,219.146,802,9.0077,1,273
274,2520,188631.8472,479966.8982,20.2,13.466,4.695,10.354,15.236,17.09,18.227,19.111,0.3487,4.429,7.067,156.919,1023,16.0593,1,274
275,1553,188318.0042,479962.9376,16.163,11.446,4.034,8.894,13.016,14.686,15.278,15.505,0.3524,3.639,7.52,177.665,788,8.7412,1,275
276,2675,188519.5812,479964.3123,16.166,10.118,3.649,7.22,11.16,13.134,14.393,15.062,0.3607,5.447,9.998,314.034,718,8.5182,1,276
277,4735,188328.739,479959.1625,16.128,10.04,3.735,6.915,11.002,13.291,14.409,14.87,0.372,8.443,14.385,650.068,1364,7.2839,1,277
278,4178,188158.0423,479961.5243,24.194,13.924,5.494,10.146,12.36,19.332,22.193,22.67,0.3945,4.468,8.825,244.684,1040,17.0751,1,278
279,4957,188468.4297,479960.7521,15.843,9.234,2.955,6.971,9.67,11.581,12.738,13.445,0.3201,6.423,11.09,386.351,520,12.8303,1,279
280,4494,188702.0352,479963.1777,16.287,9.117,3.5,6.629,9.016,11.314,14.336,15.186,0.3839,7.171,12.802,514.844,776,8.7289,1,280
281,899,188863.5044,479961.9867,23.451,19.515,1.945,18.199,19.683,21.061,22.038,22.546,0.0997,3.131,5.126,82.551,589,10.8902,1,281
282,2386,188982.0252,479965.896,22.871,18.338,2.338,17.156,18.537,19.747,20.836,21.384,0.1275,5.576,9.386,276.771,1344,8.6208,1,282
283,7347,188087.2663,479960.9133,21.147,11.732,4.119,9.138,11.383,13.586,18.043,19.708,0.3511,6.322,10.721,361.082,938,20.3472,1,283
284,2825,188146.6024,479962.2508,20.018,13.036,4.812,9.55,12.995,17.225,18.831,19.094,0.3692,3.683,6.332,125.968,1108,22.4264,1,284
285,2782,188220.7419,479962.509,24.838,18.146,6.537,18.006,20.356,22.639,23.775,24.017,0.3603,3.271,5.348,89.847,1518,30.9638,1,285
286,1562,188623.0957,479960.1025,19.627,14.643,4.935,13.565,16.599,18.065,18.79,19.032,0.3371,3.788,6.522,133.619,988,11.6899,1,286
287,3288,188067.8268,479961.1292,24.516,13.32,6.422,8.049,10.754,20.188,22.556,23.436,0.4821,3.514,7.172,161.617,937,20.3444,1,287
288,1506,188387.2155,479961.9899,16.069,10.335,3.75,7.635,11.317,13.245,14.586,14.993,0.3629,3.294,5.872,108.312,465,13.9043,1,288
289,4732,188730.8034,479963.5184,21.251,11.09,4.946,7.156,10.18,15.1,18.674,19.86,0.446,7.234,13.722,591.502,798,8.0,1,289
290,2438,188575.8413,479962.2074,19.231,13.495,4.145,10.899,14.968,16.89,17.545,17.786,0.3072,4.692,7.558,179.459,1139,13.5853,1,290
291,2655,188831.4553,479959.0981,23.024,17.069,3.568,15.861,17.704,19.29,20.563,21.399,0.209,4.948,8.958,252.104,1056,10.5314,1,291
292,3611,188362.3918,479959.5403,23.702,15.165,5.091,12.108,16.671,18.893,20.476,21.556,0.3357,5.396,9.491,283.02,879,12.7588,1,292
293,585,188880.2456,479961.0742,20.974,15.883,3.929,15.215,17.247,18.082,20.047,20.485,0.2474,2.853,6.082,116.195,310,5.0346,1,293
294,8593,188018.6939,479957.225,22.988,14.432,5.528,10.176,15.976,19.2,20.641,21.206,0.3831,7.868,13.229,549.776,2854,15.63,1,294
295,4032,188101.9109,479960.0473,16.505,10.114,2.705,8.475,10.412,12.111,13.156,13.789,0.2675,4.299,7.558,179.445,376,22.4693,1,295
296,2993,188117.1629,479959.158,17.647,11.282,2.294,10.117,11.277,12.707,13.999,14.94,0.2033,3.623,6.046,114.819,275,26.067,1,296
297,1939,188241.1934,479960.2087,25.308,20.454,4.216,19.044,21.427,22.992,24.358,24.828,0.2061,2.717,4.551,65.078,1284,29.7951,1,297
298,5138,188301.2507,479962.9821,19.377,11.844,4.706,7.509,13.172,15.867,17.386,18.031,0.3973,6.81,10.551,349.755,1506,14.6903,1,298
299,2575,188407.6441,479955.6071,16.227,10.084,3.533,7.437,10.651,13.259,14.258,14.88,0.3503,4.575,7.806,191.405,737,13.4532,1,299
300,2909,188606.408,479955.9912,21.953,13.85,4.588,11.159,15.163,17.209,18.666,19.743,0.3313,5.773,9.072,258.557,634,11.2509,1,300
301,4103,188208.6222,479962.7331,23.762,11.83,6.878,6.25,10.16,18.318,22.524,23.349,0.5814,5.022,8.093,205.739,958,19.9428,1,301
302,1981,188675.9485,479956.8999,16.855,10.306,3.79,7.621,10.122,13.41,15.588,15.955,0.3678,4.51,8.128,207.554,484,9.5445,1,302
303,7725,188348.8006,479956.4459,24.504,14.684,4.445,12.041,14.964,17.997,20.217,21.09,0.3027,8.738,15.388,743.933,1008,10.384,1,303
304,779,188429.8042,479959.2757,15.967,11.236,2.689,9.618,11.454,13.405,14.442,14.944,0.2393,2.841,5.992,112.791,248,6.9066,1,304
305,3832,188128.7126,479957.0433,22.65,13.161,4.61,9.816,12.078,17.236,20.308,21.482,0.3503,3.718,6.813,145.837,710,26.2759,1,305
306,3310,188719.0624,479956.3528,19.491,10.414,4.027,7.678,10.232,12.774,16.509,17.873,0.3866,5.569,9.877,306.465,458,10.8006,1,306
307,3232,187997.3116,479957.8789,23.86,13.595,6.768,5.398,14.44,19.576,22.228,22.776,0.4978,4.544,7.915,196.828,873,16.4204,1,307
308,3401,188031.2555,479953.8775,20.558,12.73,5.188,8.339,12.648,17.091,19.608,19.922,0.4075,4.966,9.489,282.902,1036,12.0219,1,308
309,1665,188229.066,479957.8264,25.282,20.467,5.432,20.491,21.787,23.496,24.225,24.673,0.2654,2.54,4.406,60.983,1336,27.3026,1,309
310,1365,188416.504,479957.5736,15.574,11.397,3.176,9.004,12.597,13.798,14.611,14.899,0.2787,3.627,5.713,102.538,720,13.3122,1,310
311,1805,188656.6107,479957.5006,18.722,13.346,4.017,11.472,14.471,16.473,17.3,17.731,0.301,4.582,8.427,223.092,783,8.0908,1,311
312,3290,188767.9528,479954.6092,19.631,11.406,5.8,5.623,13.549,16.796,18.17,18.925,0.5085,5.606,8.964,252.444,1175,13.0326,1,312
313,2097,188265.4924,479958.9235,24.705,19.152,4.182,17.651,19.449,21.752,23.458,23.869,0.2183,4.371,7.288,166.884,940,12.5656,1,313
314,1025,188564.9786,479955.4466,17.794,12.674,3.695,10.956,13.522,15.515,16.587,17.035,0.2915,3.38,6.624,137.84,427,7.4362,1,314
315,2497,188743.2835,479955.8537,19.147,12.53,4.311,9.196,12.458,16.366,17.975,18.31,0.3441,4.421,7.671,184.878,923,13.5062,1,315
316,311,188913.414,479955.7076,21.223,18.7,2.804,17.67,19.132,20.364,20.858,20.968,0.1499,1.518,2.858,25.664,261,12.1182,1,316
317,3791,188075.7139,479953.9211,21.416,13.114,4.24,10.278,12.179,16.809,19.398,20.325,0.3233,3.788,6.835,146.756,915,25.832,1,317
318,2487,188254.6617,479955.9653,23.366,16.148,6.779,13.811,18.856,21.226,22.236,22.589,0.4198,3.131,5.688,101.654,1311,24.4654,1,318
319,3321,188281.1834,479957.5417,25.123,15.307,6.718,10.046,16.634,21.055,23.903,24.293,0.4389,4.902,8.154,208.902,993,15.8974,1,319
320,2680,188485.8114,479955.1304,13.451,8.532,2.46,6.789,8.578,10.441,11.814,12.326,0.2883,4.061,7.709,186.701,567,14.3545,1,320
321,1972,188851.7283,479955.7694,23.502,18.234,3.014,17.002,18.769,20.01,21.246,21.925,0.1653,4.214,6.949,151.717,973,12.9979,1,321
322,1783,188536.7007,479955.0515,16.042,10.695,3.239,8.831,11.357,13.261,14.333,14.781,0.3029,4.156,7.468,175.2,547,10.177,1,322
323,1460,188972.671,479955.0524,20.04,15.956,3.166,15.603,16.66,17.569,18.418,18.91,0.1984,3.864,6.708,141.354,964,10.3287,1,323
324,1460,188590.5617,479953.1179,19.195,11.544,4.773,7.558,12.676,15.965,17.395,17.971,0.4135,3.327,5.532,96.132,414,15.1875,1,324
325,2038,188904.6431,479954.0197,21.788,14.607,4.363,11.68,15.7,17.996,19.426,20.22,0.2987,5.329,9.554,286.76,599,7.107,1,325
326,5494,188107.2152,479951.0615,15.388,10.695,2.5,9.684,11.254,12.4,13.152,13.708,0.2337,5.562,9.829,303.481,1470,18.1033,1,326
327,2690,188946.1332,479956.5948,20.256,7.667,4.23,4.786,6.577,8.839,15.453,17.111,0.5517,4.769,8.32,217.494,206,12.3682,1,327
328,3850,188633.5638,479950.7369,20.186,14.114,4.821,11.299,16.193,17.585,18.85,19.173,0.3416,6.516,11.136,389.562,1948,9.8829,1,328
329,1961,188880.2271,479952.2646,21.719,16.001,4.046,14.884,17.022,18.598,19.71,20.609,0.2528,5.055,8.55,229.666,848,8.5385,1,329
330,1371,188236.5271,479952.7938,22.975,19.39,3.388,18.191,20.314,21.548,22.289,22.548,0.1747,2.336,3.805,45.484,983,30.1425,1,330
331,9061,188392.8876,479945.3117,15.759,9.259,3.248,6.788,9.696,11.79,13.088,13.894,0.3508,10.126,17.98,1015.669,1383,8.9212,1,331
332,3008,188646.2294,479954.1458,20.394,13.224,4.879,9.438,14.36,17.15,19.0,19.553,0.3689,5.112,8.485,226.169,999,13.2998,1,332
333,3396,188137.587,479954.413,15.201,10.232,1.687,9.225,10.404,11.396,12.228,12.726,0.1649,4.125,6.585,136.219,378,24.9305,1,333
334,2315,188818.8124,479952.6084,19.327,14.542,3.822,13.146,15.639,17.48,18.343,18.563,0.2628,4.457,7.284,166.701,1209,13.8871,1,334
335,1269,188922.8848,479951.7741,23.117,17.382,3.263,16.35,17.943,18.92,20.282,21.294,0.1877,3.315,5.096,81.6,442,15.5514,1,335
336,1478,188428.8229,479949.6766,15.28,11.01,2.945,9.441,11.374,13.281,14.236,14.541,0.2675,3.631,5.961,111.623,629,13.241,1,336
337,3542,188553.8609,479951.2395,17.542,10.738,4.254,7.104,11.546,14.38,15.882,16.431,0.3961,6.396,11.161,391.345,1055,9.0508,1,337
338,3647,188149.0206,479950.9596,22.596,15.116,5.481,10.605,16.537,20.055,21.722,22.042,0.3626,3.999,7.417,172.833,1289,21.1013,1,338
339,4006,188293.156,479948.4469,17.56,10.391,4.304,6.658,10.404,14.456,15.878,16.41,0.4142,5.896,10.748,362.932,1163,11.0379,1,339
340,2861,188861.4275,479947.9544,22.055,18.353,2.368,16.953,18.829,19.948,21.145,21.536,0.129,5.289,9.137,262.285,1919,10.908,1,340
341,2474,188230.5498,479948.7707,23.632,15.796,6.657,11.4,18.162,21.01,22.631,23.192,0.4214,2.955,5.294,88.054,1213,28.0965,1,341
342,2735,188437.9086,479948.6463,15.622,10.728,2.975,8.82,11.182,13.106,14.293,14.671,0.2773,4.889,8.434,223.45,948,12.2399,1,342
343,5703,188453.7348,479951.2077,15.017,8.982,3.12,6.703,9.302,11.378,13.038,13.645,0.3473,7.243,12.055,456.537,1162,12.4919,1,343
344,1763,188574.1337,479950.3223,20.521,15.778,3.669,13.16,16.594,19.125,19.732,19.937,0.2325,3.831,6.236,122.178,932,14.4298,1,344
345,1350,188842.7396,479950.1236,23.967,16.509,5.28,15.514,17.898,19.825,21.046,21.494,0.3198,4.061,7.325,168.583,450,8.0079,1,345
